20240415 175900;5118.5;5124.25;5118.5;5123;7411
20240415 180000;5123;5124.75;5120.5;5122.25;4474
20240415 180100;5122.5;5123;5118.5;5121.25;4633
20240415 180200;5121;5121.5;5116;5116.5;4566
20240415 180300;5116.5;5117.25;5114;5116;4972
20240415 180400;5116;5116.5;5114;5115.5;3978
20240415 180500;5115.25;5119.25;5115;5117.75;5327
20240415 180600;5118;5121.25;5117.75;5119.25;5185
20240415 180700;5119;5119.5;5115.5;5116;4153
20240415 180800;5115.75;5118;5114.75;5115.25;3597
20240415 180900;5115;5117.25;5113;5113.75;4007
20240415 181000;5113.75;5115.75;5112.5;5114.5;4341
20240415 181100;5114.25;5114.75;5110;5110;5261
20240415 181200;5110;5111;5108.25;5109.5;4655
20240415 181300;5109.5;5110.75;5106.25;5107.5;6007
20240415 181400;5107.5;5112;5107.5;5110.75;5436
20240415 181500;5110.5;5111;5108.75;5109.75;3200
20240415 181600;5109.75;5111.5;5108.5;5110.5;4284
20240415 181700;5110.25;5111.5;5107;5107.75;4136
20240415 181800;5107.5;5110.25;5107.5;5108;2651
20240415 181900;5107.75;5112;5106.5;5110.5;10818
20240415 182000;5110.25;5113.25;5110;5111.75;4441
20240415 182100;5111.75;5114.75;5111.25;5114.5;3458
20240415 182200;5114.25;5114.5;5110;5110;3606
20240415 182300;5110;5110.75;5108;5108.5;3264
20240415 182400;5108.5;5109.25;5105.5;5108.25;4503
20240415 182500;5108.25;5109;5105.75;5107.25;3914
20240415 182600;5107;5113;5107;5112;4053
20240415 182700;5112;5114;5111;5112.25;3047
20240415 182800;5112;5114.5;5111.5;5112.75;3525
20240415 182900;5112.5;5113.5;5109.75;5110.5;2517
20240415 183000;5110.75;5111.75;5109.25;5109.25;2732
20240415 183100;5109.25;5113.25;5107.5;5112;3626
20240415 183200;5112;5112.75;5110.75;5112;2716
20240415 183300;5112;5115.5;5111.25;5115.5;3682
20240415 183400;5115.25;5119.25;5115;5116.75;7904
20240415 183500;5116.75;5119.25;5114.5;5118;6215
20240415 183600;5118;5122.75;5117.75;5122.25;4483
20240415 183700;5122;5122.5;5118;5121.25;3804
20240415 183800;5121.25;5123.5;5120.25;5122;5494
20240415 183900;5122;5123.75;5118.25;5118.25;4601
20240415 184000;5118.25;5118.75;5114.25;5115.75;4494
20240415 184100;5115.75;5119.5;5115.5;5117.75;3788
20240415 184200;5118;5120;5116.5;5118.25;2197
20240415 184300;5118;5118.5;5114.5;5114.75;2342
20240415 184400;5115;5116;5113.75;5113.75;2514
20240415 184500;5113.75;5114.75;5112.5;5113.5;3086
20240415 184600;5113.5;5114.25;5111;5111.25;2626
20240415 184700;5111.25;5113;5110.5;5111.25;1907
20240415 184800;5111.25;5112.75;5111;5111.25;1815
20240415 184900;5111.25;5113.75;5110.5;5110.5;1838
20240415 185000;5110.5;5111.25;5107.5;5108.25;4138
20240415 185100;5108.25;5109.25;5106.25;5107;2579
20240415 185200;5107;5107.5;5104.25;5106;3398
20240415 185300;5105.75;5107.5;5103.25;5103.5;3148
20240415 185400;5103.25;5105;5103;5103.25;3032
20240415 185500;5103;5105;5102.5;5103.25;2998
20240415 185600;5103.25;5106.25;5103;5105;3883
20240415 185700;5104.75;5107;5104.75;5106;2804
20240415 185800;5105.75;5107.75;5105.25;5107.75;1878
20240415 185900;5107.5;5113.25;5107.5;5109.75;4579
20240415 190000;5109.5;5111;5109.25;5109.75;1964
20240415 190100;5109.75;5111;5106.75;5111;3513
20240415 190200;5110.75;5111;5107.25;5108.75;2189
20240415 190300;5108.5;5111.25;5107.75;5109;2297
20240415 190400;5108.75;5109;5102.75;5104;5731
20240415 190500;5103.75;5104.75;5102.5;5103;4402
20240415 190600;5103;5105;5100.75;5104.25;5115
20240415 190700;5104.25;5104.25;5102.25;5102.25;2717
20240415 190800;5102.25;5104.5;5101.75;5102.5;2853
20240415 190900;5102.25;5103.5;5101.75;5102;2362
20240415 191000;5101.75;5106.5;5101.5;5105.75;6145
20240415 191100;5105.75;5106.5;5104.5;5105.25;4567
20240415 191200;5105;5106.75;5104.5;5106;3014
20240415 191300;5106.25;5108;5105.25;5105.25;4462
20240415 191400;5105;5106.25;5103.25;5104.25;2466
20240415 191500;5104;5104.75;5102.25;5103.25;3667
20240415 191600;5103;5105.75;5102.75;5103.5;3068
20240415 191700;5103.5;5104;5101.25;5102;2825
20240415 191800;5102;5102;5095;5096.25;8304
20240415 191900;5096;5096.75;5094.5;5095.25;5838
20240415 192000;5095;5096.25;5094;5095;4564
20240415 192100;5095.25;5101.5;5095;5100.75;5676
20240415 192200;5100.75;5104;5100.25;5103.25;5529
20240415 192300;5103.25;5105;5102;5103;4146
20240415 192400;5102.75;5106.25;5102;5105.75;5687
20240415 192500;5106;5107.25;5103.5;5104.75;5333
20240415 192600;5104.75;5107.25;5103.75;5105.75;3371
20240415 192700;5105.75;5106;5102.25;5103.25;3787
20240415 192800;5103.25;5104.75;5102.5;5103.5;2659
20240415 192900;5103.5;5104;5101.75;5102;2511
20240415 193000;5102.25;5102.75;5100;5101;3526
20240415 193100;5100.75;5105.25;5100.75;5104.5;4174
20240415 193200;5104.5;5109.75;5103;5109;7650
20240415 193300;5109;5111.25;5107.5;5110.5;5879
20240415 193400;5110.5;5111.25;5107.5;5107.5;3898
20240415 193500;5107.75;5109.5;5106.25;5106.75;3875
20240415 193600;5107;5108.75;5105.75;5106.5;3239
20240415 193700;5106.5;5108.75;5106.5;5106.75;3705
20240415 193800;5107;5107;5103.5;5103.75;4373
20240415 193900;5104;5109.75;5103.5;5108.75;3465
20240415 194000;5108.5;5109;5107.25;5108.25;3180
20240415 194100;5108;5108.75;5105.75;5106.5;3320
20240415 194200;5106.5;5106.75;5103.25;5104;3977
20240415 194300;5104;5104.75;5101.25;5103.25;4190
20240415 194400;5103;5105.75;5101.5;5104.25;4679
20240415 194500;5104;5104.5;5101.5;5102.25;3875
20240415 194600;5102.25;5105.5;5100.75;5104.25;5203
20240415 194700;5104.5;5105;5101.25;5103;3494
20240415 194800;5103;5104.75;5101.75;5102.75;3261
20240415 194900;5102.5;5104.25;5101.75;5104;3755
20240415 195000;5104;5111.5;5103.75;5111;8920
20240415 195100;5110.5;5110.5;5106.75;5109;6713
20240415 195200;5109;5110.25;5105.25;5107.5;7170
20240415 195300;5107.5;5109.75;5106.25;5107.5;4830
20240415 195400;5107.5;5107.75;5104.75;5106.25;5005
20240415 195500;5106.25;5108.75;5106;5107.75;6453
20240415 195600;5108;5109.75;5106.25;5109.75;7669
20240415 195700;5110;5110.5;5108;5110;6652
20240415 195800;5110.25;5110.75;5107;5108;6622
20240415 195900;5108;5108.75;5105.25;5105.25;10101
20240415 200000;5105.25;5108;5102.75;5103.5;51132
20240415 200100;5103.5;5104.25;5098.75;5100.25;27473
20240415 200200;5100;5101.5;5099.25;5100.5;8709
20240415 200300;5100.25;5101.25;5099.75;5100.25;3677
20240415 200400;5100.25;5100.5;5099.75;5100.25;2109
20240415 200500;5100;5100.5;5099.5;5100;1930
20240415 200600;5100;5100.5;5099.25;5100;1746
20240415 200700;5100.25;5101;5100;5100.75;2928
20240415 200800;5100.5;5100.5;5099.75;5100.25;1954
20240415 200900;5100;5100.25;5099.5;5100.25;1215
20240415 201000;5100.25;5100.5;5099.5;5100;1619
20240415 201100;5100.25;5100.5;5100;5100.25;1530
20240415 201200;5100.25;5100.5;5100;5100.5;1193
20240415 201300;5100.5;5101;5100.25;5100.5;888
20240415 201400;5100.5;5100.5;5099.5;5099.5;1765
20240415 201500;5099.75;5100.25;5099.25;5099.75;1577
20240415 201600;5099.75;5100;5099.5;5099.75;808
20240415 201700;5100;5100;5098.5;5098.75;801
20240415 201800;5099;5099.5;5098.5;5099.5;960
20240415 201900;5099.5;5099.75;5099.25;5099.25;546
20240415 202000;5099.25;5099.5;5099;5099.25;254
20240415 202100;5099.5;5099.5;5098.75;5099;709
20240415 202200;5099.25;5099.25;5098.5;5098.5;430
20240415 202300;5098.5;5099;5097.75;5098.5;916
20240415 202400;5098.75;5099;5098.25;5098.75;286
20240415 202500;5099;5099;5098.5;5099;978
20240415 202600;5099;5099.5;5098.75;5099;958
20240415 202700;5099.25;5099.25;5098.5;5098.75;151
20240415 202800;5098.75;5098.75;5098.25;5098.5;140
20240415 202900;5098.5;5098.75;5098;5098.5;267
20240415 203000;5098.5;5098.75;5098.25;5098.75;147
20240415 203100;5098.75;5098.75;5098;5098.5;354
20240415 203200;5098.25;5098.75;5097.75;5098.75;705
20240415 203300;5098.5;5098.75;5098.25;5098.75;246
20240415 203400;5098.5;5098.75;5098.25;5098.25;152
20240415 203500;5098.5;5098.5;5098.25;5098.25;110
20240415 203600;5098.25;5098.25;5097.75;5097.75;242
20240415 203700;5097.75;5098;5097.5;5098;436
20240415 203800;5097.75;5098;5097;5097.25;711
20240415 203900;5097.25;5097.25;5096;5096.25;493
20240415 204000;5096.25;5096.5;5095.75;5096;397
20240415 204100;5095.75;5097;5095.75;5096.5;890
20240415 204200;5096.25;5096.5;5096;5096.25;98
20240415 204300;5096;5096.25;5095.5;5095.5;310
20240415 204400;5095.75;5095.75;5094.25;5094.25;554
20240415 204500;5094.5;5095.25;5094.25;5095.25;245
20240415 204600;5095.25;5096;5095.25;5095.75;547
20240415 204700;5095.75;5095.75;5095.5;5095.5;190
20240415 204800;5095.5;5095.75;5095.25;5095.75;155
20240415 204900;5095.75;5096;5095.25;5095.25;239
20240415 205000;5095.5;5096.75;5095.5;5096.75;321
20240415 205100;5096.75;5097.25;5096.75;5097;242
20240415 205200;5097.25;5098.25;5097.25;5098;561
20240415 205300;5098;5098.5;5097.75;5098.25;299
20240415 205400;5098;5098.75;5098;5098.75;297
20240415 205500;5098.75;5099;5098.5;5098.75;197
20240415 205600;5099;5100;5099;5099.5;1315
20240415 205700;5099.5;5101.25;5099.5;5100.75;7124
20240415 205800;5101;5103;5100.75;5102.5;870
20240415 205900;5102.5;5102.75;5102.25;5102.75;230
20240415 210000;5103;5103.25;5100.25;5101;860
20240415 220100;5101.25;5106.25;5101.25;5104.75;1311
20240415 220200;5104.75;5105.75;5104.5;5104.75;337
20240415 220300;5104.5;5105;5104.5;5104.75;212
20240415 220400;5104.75;5105;5101.75;5102.75;1133
20240415 220500;5102.75;5103;5102;5102.25;256
20240415 220600;5102.25;5103;5102.25;5103;279
20240415 220700;5102.75;5102.75;5102.25;5102.25;69
20240415 220800;5102.5;5103.5;5102.25;5102.75;129
20240415 220900;5103;5103.75;5102.75;5103.25;102
20240415 221000;5103.5;5104;5103;5103;182
20240415 221100;5103;5104.25;5103;5103.25;167
20240415 221200;5103.5;5103.5;5102.25;5102.75;146
20240415 221300;5102.75;5103.75;5102.75;5103.75;118
20240415 221400;5103.75;5105.25;5103.75;5105.25;225
20240415 221500;5105;5106.25;5104.75;5105.75;221
20240415 221600;5105.75;5105.75;5104.75;5104.75;188
20240415 221700;5105;5105;5103.25;5104;245
20240415 221800;5104.25;5104.25;5103.5;5103.5;99
20240415 221900;5103.5;5104;5103;5103.75;100
20240415 222000;5103.75;5104.25;5103.5;5104.25;64
20240415 222100;5104.5;5105;5104.25;5104.5;65
20240415 222200;5104.5;5104.75;5104;5104.5;83
20240415 222300;5104.5;5105;5104.5;5104.75;58
20240415 222400;5104.5;5104.75;5104.5;5104.75;31
20240415 222500;5104.5;5104.75;5104.25;5104.75;47
20240415 222600;5104.5;5105.75;5104.5;5104.5;272
20240415 222700;5104.25;5105;5104.25;5105;118
20240415 222800;5105;5105;5104.25;5104.5;32
20240415 222900;5104.5;5104.5;5104;5104;126
20240415 223000;5104.25;5104.25;5103;5103.5;233
20240415 223100;5103.5;5104.25;5103.5;5103.5;220
20240415 223200;5103.5;5104.5;5103.5;5104.5;94
20240415 223300;5104.75;5105;5104.25;5104.5;203
20240415 223400;5104.5;5104.75;5104.25;5104.75;34
20240415 223500;5104.75;5105.25;5104.75;5104.75;53
20240415 223600;5104.75;5105;5104.75;5104.75;31
20240415 223700;5105;5105.5;5105;5105;222
20240415 223800;5104.75;5105;5104.5;5104.75;93
20240415 223900;5104.75;5105;5104.25;5104.25;135
20240415 224000;5104.25;5104.5;5104.25;5104.25;128
20240415 224100;5104.25;5104.75;5103.25;5103.75;312
20240415 224200;5103.75;5104;5103.5;5103.75;87
20240415 224300;5103.75;5104.25;5103.75;5104;135
20240415 224400;5104.25;5104.25;5103.5;5104.25;75
20240415 224500;5104;5104.5;5104;5104.25;90
20240415 224600;5104.25;5104.75;5104.25;5104.75;188
20240415 224700;5104.75;5106;5104.75;5106;263
20240415 224800;5106;5106;5105.25;5105.5;155
20240415 224900;5105.5;5105.5;5104.25;5104.25;155
20240415 225000;5104.25;5104.5;5104;5104.25;109
20240415 225100;5104.5;5105;5104.25;5104.5;81
20240415 225200;5104.75;5104.75;5104.5;5104.5;72
20240415 225300;5104.5;5105;5104.25;5105;111
20240415 225400;5104.75;5104.75;5104.5;5104.75;20
20240415 225500;5104.75;5105.5;5104.5;5104.75;112
20240415 225600;5105;5105;5104.5;5104.75;111
20240415 225700;5104.75;5105;5104.75;5105;34
20240415 225800;5105;5105.5;5105;5105;71
20240415 225900;5105;5105.25;5104.75;5105.25;34
20240415 230000;5105.25;5105.5;5105.25;5105.25;21
20240415 230100;5105.25;5105.5;5104.25;5104.25;261
20240415 230200;5104.25;5104.25;5101.75;5102.5;409
20240415 230300;5102.75;5102.75;5100.25;5100.25;385
20240415 230400;5100.5;5101;5100.25;5100.75;170
20240415 230500;5100.75;5102.5;5100.75;5102.5;240
20240415 230600;5102.5;5103.75;5102.5;5103;114
20240415 230700;5103;5103;5102.75;5103;73
20240415 230800;5103.25;5103.25;5102.5;5102.5;92
20240415 230900;5102.5;5103;5102;5103;56
20240415 231000;5103;5103.5;5103;5103.5;83
20240415 231100;5103.75;5104.25;5103.5;5103.75;98
20240415 231200;5104;5104.5;5103.75;5103.75;41
20240415 231300;5103.75;5103.75;5103.75;5103.75;28
20240415 231400;5103.5;5103.75;5102.5;5102.75;125
20240415 231500;5103;5103;5101.75;5102;70
20240415 231600;5102.25;5102.25;5098;5098.25;797
20240415 231700;5098.5;5099;5097.25;5097.75;548
20240415 231800;5098;5098.25;5094.5;5097.5;1282
20240415 231900;5097.5;5097.75;5096.75;5097.5;161
20240415 232000;5097.5;5099.5;5096.5;5099.25;454
20240415 232100;5099;5100.25;5099;5100;414
20240415 232200;5100;5100.5;5100;5100.5;139
20240415 232300;5100.5;5101;5100.5;5101;115
20240415 232400;5101;5101.25;5100.5;5100.5;100
20240415 232500;5100.5;5101.25;5100.5;5101;131
20240415 232600;5100.75;5101.25;5100.75;5100.75;103
20240415 232700;5100.75;5102;5100.75;5101.25;149
20240415 232800;5101.25;5101.25;5101;5101.25;64
20240415 232900;5101.25;5101.75;5101.25;5101.5;129
20240415 233000;5101.5;5101.75;5101.25;5101.75;124
20240415 233100;5101.75;5101.75;5100.75;5100.75;85
20240415 233200;5101;5102.25;5100;5102.25;281
20240415 233300;5102.25;5103;5101.75;5102.75;115
20240415 233400;5102.75;5102.75;5102.25;5102.25;182
20240415 233500;5102.25;5102.25;5101.75;5101.75;77
20240415 233600;5102;5102.5;5101.5;5102.5;95
20240415 233700;5102.25;5103.25;5102;5103.25;148
20240415 233800;5103;5103.25;5102.5;5103;92
20240415 233900;5103;5103.25;5103;5103;63
20240415 234000;5103.25;5103.25;5102.75;5103;72
20240415 234100;5103;5104;5103;5104;213
20240415 234200;5103.75;5104;5103.25;5103.75;191
20240415 234300;5103.75;5103.75;5102.5;5103;323
20240415 234400;5103;5103;5102.5;5102.5;83
20240415 234500;5102.75;5103;5102.5;5103;87
20240415 234600;5102.75;5103.5;5102.75;5103.5;106
20240415 234700;5103.25;5103.25;5103;5103.25;67
20240415 234800;5103.25;5103.25;5102.5;5103;87
20240415 234900;5103;5103.75;5103;5103.75;108
20240415 235000;5103.75;5105;5103.5;5104.75;187
20240415 235100;5104.25;5104.5;5103.5;5103.75;351
20240415 235200;5103.75;5103.75;5103.25;5103.5;40
20240415 235300;5103.25;5103.25;5102.5;5102.75;286
20240415 235400;5103;5103.25;5102.75;5103.25;95
20240415 235500;5103.25;5103.5;5103;5103.5;54
20240415 235600;5103.5;5103.75;5102.75;5102.75;68
20240415 235700;5102.75;5102.75;5102.25;5102.5;86
20240415 235800;5102.5;5102.5;5102;5102.25;43
20240415 235900;5102.5;5102.75;5102;5102.5;172
20240416 000000;5102.5;5103;5102.25;5102.75;107
20240416 000100;5103;5103.5;5101.5;5101.5;317
20240416 000200;5101.75;5103.5;5101.5;5103;231
20240416 000300;5103;5104.5;5102.5;5104.25;212
20240416 000400;5104.25;5105.25;5104;5105;281
20240416 000500;5105.25;5107;5105;5106;472
20240416 000600;5106.25;5106.75;5105.75;5106;442
20240416 000700;5106.25;5106.75;5105.5;5106.5;235
20240416 000800;5106.5;5106.5;5105.75;5106;296
20240416 000900;5106.25;5106.25;5105.5;5106;222
20240416 001000;5106.25;5106.25;5105.5;5105.75;201
20240416 001100;5105.75;5106.5;5105.25;5106;269
20240416 001200;5106;5106.25;5105;5105.25;186
20240416 001300;5105.25;5106;5104.75;5105.25;310
20240416 001400;5105.25;5105.5;5104.75;5105;92
20240416 001500;5105;5106;5105;5106;184
20240416 001600;5106;5107.75;5105.5;5107.25;449
20240416 001700;5107.25;5107.25;5105.5;5105.75;152
20240416 001800;5105.5;5105.75;5105.25;5105.5;89
20240416 001900;5105.5;5106;5105.25;5105.75;97
20240416 002000;5105.75;5105.75;5105;5105.25;70
20240416 002100;5105.5;5106.25;5105.25;5106;103
20240416 002200;5106;5106;5105.25;5105.5;113
20240416 002300;5105.5;5105.5;5103.5;5103.5;179
20240416 002400;5103.75;5103.75;5103.25;5103.25;148
20240416 002500;5103.25;5105;5103.25;5104.75;213
20240416 002600;5104.5;5105;5104;5104.75;144
20240416 002700;5104.5;5106;5104.5;5105;129
20240416 002800;5105.25;5105.5;5105;5105.5;101
20240416 002900;5105.75;5106.5;5105.75;5106.25;76
20240416 003000;5106.25;5106.5;5105.75;5106;178
20240416 003100;5106;5106.5;5105.75;5106.25;177
20240416 003200;5106.25;5106.25;5105;5105.75;727
20240416 003300;5105.5;5105.5;5104.75;5104.75;250
20240416 003400;5104.75;5105.25;5104.5;5105;593
20240416 003500;5105;5105.25;5105;5105;112
20240416 003600;5104.75;5105.25;5104.25;5105.25;493
20240416 003700;5105.5;5106.25;5105.5;5106.25;119
20240416 003800;5106;5106;5104.5;5105;846
20240416 003900;5104.75;5105.25;5104.5;5104.75;560
20240416 004000;5104.75;5104.75;5103.75;5104;209
20240416 004100;5104;5105.75;5104;5105.75;327
20240416 004200;5105.5;5106.25;5105.25;5106.25;188
20240416 004300;5106;5106;5105.5;5105.75;92
20240416 004400;5105.5;5106.25;5105.5;5106;122
20240416 004500;5105.75;5106;5105.75;5106;162
20240416 004600;5106;5106.75;5105.75;5106;166
20240416 004700;5106;5106.25;5105.5;5105.5;170
20240416 004800;5105.5;5105.75;5105.5;5105.5;50
20240416 004900;5105.5;5105.75;5104.75;5105;79
20240416 005000;5104.75;5105.25;5104.75;5105;46
20240416 005100;5105;5105;5104.25;5104.25;62
20240416 005200;5104.5;5104.5;5103.25;5104;356
20240416 005300;5103.75;5104;5103.5;5103.5;77
20240416 005400;5103.5;5103.75;5103.25;5103.5;70
20240416 005500;5103.5;5103.5;5102.75;5103.25;238
20240416 005600;5103;5103.25;5103;5103.25;76
20240416 005700;5103;5103.25;5102.75;5102.75;64
20240416 005800;5102.75;5102.75;5102.25;5102.5;115
20240416 005900;5102.5;5103.25;5102.5;5103.25;86
20240416 010000;5103.25;5103.25;5102.5;5102.75;1257
20240416 010100;5102.75;5103.5;5102.75;5103;591
20240416 010200;5103.25;5103.75;5103;5103.25;103
20240416 010300;5103.25;5103.75;5102.75;5103.25;210
20240416 010400;5103;5103.25;5103;5103;67
20240416 010500;5103;5103.25;5102.75;5102.75;105
20240416 010600;5102.75;5103.25;5102.75;5103;501
20240416 010700;5103;5103;5101.25;5101.5;360
20240416 010800;5101.25;5101.25;5098.75;5099;1281
20240416 010900;5099.25;5099.5;5098;5098;520
20240416 011000;5098;5098.75;5097.25;5098.75;663
20240416 011100;5098.75;5098.75;5096.75;5097.5;633
20240416 011200;5097.5;5097.75;5097.25;5097.25;236
20240416 011300;5097.25;5098.25;5097.25;5098.25;201
20240416 011400;5098.25;5098.5;5098;5098.5;100
20240416 011500;5098.5;5098.75;5097;5097.25;253
20240416 011600;5097.5;5097.5;5096;5096.25;370
20240416 011700;5096.25;5097.25;5095.5;5097.25;366
20240416 011800;5097.25;5097.25;5095.75;5096;250
20240416 011900;5096.25;5096.5;5095.75;5096.25;196
20240416 012000;5096;5097.5;5096;5097.5;251
20240416 012100;5097.5;5098.5;5097.5;5098.5;326
20240416 012200;5098.5;5099.25;5098.5;5098.75;197
20240416 012300;5098.75;5100.25;5098.75;5100;255
20240416 012400;5100;5100.25;5099.25;5099.5;221
20240416 012500;5099.5;5099.5;5098.75;5099.25;92
20240416 012600;5099.25;5100;5099.25;5099.75;77
20240416 012700;5099.75;5100;5099.75;5100;49
20240416 012800;5099.75;5099.75;5098.25;5098.75;191
20240416 012900;5098.75;5099.5;5098.75;5099.5;76
20240416 013000;5099.25;5099.5;5098.75;5099;130
20240416 013100;5099.25;5100.5;5099.25;5100.25;215
20240416 013200;5100.25;5100.25;5099.25;5100.25;166
20240416 013300;5100;5100.25;5099.5;5099.75;113
20240416 013400;5099.75;5100;5098.75;5099.75;98
20240416 013500;5099.5;5100.5;5099.25;5100;155
20240416 013600;5100;5100.25;5099.5;5099.5;69
20240416 013700;5099.75;5100;5099.5;5100;82
20240416 013800;5100;5100.25;5099.5;5100.25;76
20240416 013900;5100.25;5100.5;5100;5100.5;70
20240416 014000;5100.25;5100.5;5100;5100.25;125
20240416 014100;5100;5101.25;5100;5100.5;337
20240416 014200;5100.5;5100.75;5100;5100;212
20240416 014300;5100;5100;5098.75;5099;221
20240416 014400;5099;5099.25;5098.5;5099;158
20240416 014500;5099.25;5100.25;5099.25;5100.25;86
20240416 014600;5100.25;5101.25;5100.25;5100.75;162
20240416 014700;5100.75;5102.5;5100.75;5101.75;262
20240416 014800;5101.75;5102.25;5101.5;5102;123
20240416 014900;5102;5102.25;5101.5;5101.5;105
20240416 015000;5101.5;5101.5;5101;5101.25;88
20240416 015100;5101.25;5102.75;5101.25;5101.75;231
20240416 015200;5101.75;5102;5101;5101;151
20240416 015300;5101;5101.25;5100.75;5101;139
20240416 015400;5101;5101;5100;5100.5;93
20240416 015500;5100.5;5100.75;5100.25;5100.75;89
20240416 015600;5101;5101.25;5100.25;5100.75;154
20240416 015700;5100.5;5100.5;5099.75;5100.25;64
20240416 015800;5100;5100;5099.75;5099.75;62
20240416 015900;5099.75;5100;5099.25;5100;85
20240416 020000;5100.25;5100.25;5099.75;5100.25;83
20240416 020100;5100.25;5101;5099.25;5099.5;368
20240416 020200;5099.5;5100.5;5099.25;5100.25;168
20240416 020300;5100.5;5101.25;5100.5;5100.5;169
20240416 020400;5100.5;5100.75;5099.75;5099.75;152
20240416 020500;5099.75;5099.75;5097.5;5097.5;292
20240416 020600;5097.5;5098.75;5097.25;5098.75;228
20240416 020700;5098.75;5099;5098.25;5098.5;133
20240416 020800;5098.5;5099.75;5098.5;5099.5;170
20240416 020900;5099.25;5099.5;5099;5099.5;232
20240416 021000;5099.5;5100;5099;5099.25;119
20240416 021100;5099.5;5100;5098.5;5099.75;254
20240416 021200;5099.75;5099.75;5098;5098.5;287
20240416 021300;5098.5;5098.75;5098.25;5098.25;88
20240416 021400;5098.5;5099.5;5098.5;5099;101
20240416 021500;5098.75;5099;5098.75;5099;129
20240416 021600;5098.75;5100;5098.75;5100;180
20240416 021700;5100;5100.25;5099.75;5099.75;211
20240416 021800;5099.75;5100;5099.75;5099.75;84
20240416 021900;5100;5100.5;5099.5;5099.5;111
20240416 022000;5099.75;5100;5099.5;5099.5;68
20240416 022100;5099.75;5100.25;5099.75;5100.25;88
20240416 022200;5100.25;5100.25;5099.25;5099.25;139
20240416 022300;5099;5099.5;5098.75;5099;93
20240416 022400;5099.25;5099.25;5098.75;5099.25;40
20240416 022500;5099.25;5100;5099.25;5100;49
20240416 022600;5100;5100;5099.25;5099.25;33
20240416 022700;5099.5;5099.5;5097.25;5097.5;222
20240416 022800;5097.5;5098;5097.25;5097.5;136
20240416 022900;5097.5;5097.5;5096.5;5096.5;807
20240416 023000;5096.5;5096.75;5085.5;5088.5;3801
20240416 023100;5088.5;5090.75;5088.25;5090.75;794
20240416 023200;5090.75;5091.75;5090;5091;832
20240416 023300;5091;5091.25;5090.5;5091;253
20240416 023400;5091;5093.75;5090.75;5093;438
20240416 023500;5093.25;5093.75;5093.25;5093.5;213
20240416 023600;5093.75;5093.75;5092.75;5092.75;205
20240416 023700;5092.75;5092.75;5090;5090;703
20240416 023800;5089.75;5090.25;5087;5087.25;881
20240416 023900;5087;5087.5;5081.25;5082.5;2142
20240416 024000;5082.75;5086;5082.75;5084.5;993
20240416 024100;5084.5;5088.75;5084.25;5088.5;1362
20240416 024200;5088.5;5089.75;5088.25;5089.5;643
20240416 024300;5089.25;5090.25;5088.5;5089;378
20240416 024400;5089.25;5090;5089.25;5089.5;156
20240416 024500;5089.75;5089.75;5088.25;5088.25;316
20240416 024600;5088.5;5090;5088.5;5090;325
20240416 024700;5090;5090.5;5089;5089.75;323
20240416 024800;5089.5;5089.5;5088.25;5088.75;349
20240416 024900;5088.75;5090.75;5088.75;5089.75;434
20240416 025000;5089.75;5090.25;5089.25;5089.25;87
20240416 025100;5089.5;5091.25;5089.5;5090.75;309
20240416 025200;5090.75;5092.5;5090.75;5091.75;378
20240416 025300;5091.5;5092.25;5091.5;5092;134
20240416 025400;5091.75;5091.75;5091;5091.5;176
20240416 025500;5091.5;5092.25;5091;5091.75;356
20240416 025600;5091.5;5092;5091.25;5091.5;154
20240416 025700;5091.5;5092.25;5091.5;5091.5;78
20240416 025800;5091.25;5092.25;5091.25;5091.75;71
20240416 025900;5092;5092.5;5091.75;5092;805
20240416 030000;5091.75;5092.25;5091;5092.25;102
20240416 030100;5092.25;5092.5;5091.75;5092.25;143
20240416 030200;5092;5092;5091.25;5091.5;85
20240416 030300;5091.25;5091.25;5090.25;5091;104
20240416 030400;5090.75;5091.25;5090.5;5091.25;111
20240416 030500;5091.25;5091.75;5090;5090.25;197
20240416 030600;5090;5090.5;5089.5;5089.75;151
20240416 030700;5089.5;5090;5089.5;5089.5;45
20240416 030800;5089.5;5089.75;5088.5;5088.75;229
20240416 030900;5088.75;5089.25;5088.5;5089;260
20240416 031000;5089.25;5089.5;5088.75;5089.25;91
20240416 031100;5089.25;5089.75;5088.75;5089;197
20240416 031200;5089.25;5089.5;5089;5089;107
20240416 031300;5089;5089.5;5088.5;5088.75;159
20240416 031400;5088.75;5088.75;5087.75;5088.25;286
20240416 031500;5088.5;5088.75;5088.25;5088.25;63
20240416 031600;5088.25;5088.75;5087.75;5088.25;131
20240416 031700;5088.25;5089.25;5087.75;5089;172
20240416 031800;5088.75;5089.75;5088.75;5089.5;132
20240416 031900;5089.75;5090.25;5089.5;5089.75;237
20240416 032000;5089.75;5090;5089.25;5089.5;75
20240416 032100;5089.25;5090.25;5088.75;5090;170
20240416 032200;5090;5091.5;5090;5090.75;162
20240416 032300;5090.5;5090.75;5090.5;5090.75;58
20240416 032400;5090.75;5091.5;5090;5090.75;319
20240416 032500;5090.75;5090.75;5089.5;5089.75;111
20240416 032600;5089.5;5090;5089;5089;115
20240416 032700;5089;5089.25;5088.75;5089.25;51
20240416 032800;5089.5;5090.25;5089.5;5090;101
20240416 032900;5089.75;5090;5089.5;5090;34
20240416 033000;5090;5090;5090;5090;11
